qseqid	reads	unite_taxonomy	unite_confidence	unite_kingdom	unite_phylum	unite_class	unite_order	unite_family	unite_genus	unite_species	unite_pathogen_species	unite_pathogen_genus	mpdb_subject	mpdb_pident	mpdb_qcovs	mpdb_species	mpdb_genus	mpdb_species_hit_ok	mpdb_genus_hit_ok	mpdb_pathogen_species	mpdb_pathogen_genus	mpdb_unite_genus_agree
ASV_ID_428	1238	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__Setophoma_terrestris	0.9996353566065002	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setophoma	Setophoma terrestris	True	True	Setophoma terrestris (Phoma terrestris/Pyrenochaeta terrestris )	99.378	70.0	Setophoma terrestris (Phoma terrestris/Pyrenochaeta terrestris )	Setophoma	False	True	False	True	True
ASV_ID_429	1230	k__Fungi;p__Chytridiomycota;c__Chytridiomycota_cls_Incertae_sedis;o__Chytridiomycota_ord_Incertae_sedis;f__Chytridiomycota_fam_Incertae_sedis;g__Chytridiomycota_gen_Incertae_sedis;s__Chytridiomycota_sp	0.5276027931727004	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	Chytridiomycota sp	False	False	Waitea zeae (Rhizoctonia zeae)	95.402	21.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_430	1218	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5804324925556744	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_431	1207	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5722814628900792	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Botrytis cinerea	85.965	57.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_432	1203	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_elizabethkennyiae	0.4602771863820246	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia elizabethkennyiae	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_433	1203	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6956293503327183	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	83.682	66.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_434	1201	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6730892108599713	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Sarocladium strictum (Acremonium strictum)	86.667	58.0	Sarocladium strictum (Acremonium strictum)	Sarocladium	False	False	False	False	False
ASV_ID_435	1201	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Trichosporiella;s__Trichosporiella_multisporum	0.5807116524670239	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Trichosporiella	Trichosporiella multisporum	False	False	Botrytis cinerea	85.965	57.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_436	1196	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terricola	0.9999999999643592	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma terricola	False	False	Fusarium oxysporum	96.175	23.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_437	1196	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.50938484873588	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Marasmius graminum var. brevispora / Marasmius graminum	88.636	20.0	Marasmius graminum var. brevispora / Marasmius graminum	Marasmius	False	False	False	False	False
ASV_ID_438	1194	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5564127845575323	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	88.315	52.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_439	1191	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5599682761579333	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Lasiodiplodia theobromae / Botryodiplodia tubericola	95.48	24.0	Lasiodiplodia theobromae / Botryodiplodia tubericola	Lasiodiplodia	False	False	False	False	False
ASV_ID_440	1191	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6988897598162106	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Penicillium verrucosum	97.701	73.0	Penicillium verrucosum	Penicillium	False	True	False	True	False
ASV_ID_441	1190	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6033655455606806	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	86.577	23.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_442	1190	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.581827536341247	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Botrytis cinerea	83.191	67.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_443	1189	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5861665245506852	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	86.577	23.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_444	1188	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_elizabethkennyiae	0.4891786002468836	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia elizabethkennyiae	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_445	1187	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_commune	0.9652590147843548	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium commune	False	True	Fusarium acuminatum	100.0	68.0	Fusarium acuminatum	Fusarium	False	False	False	False	False
ASV_ID_446	1185	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Nothophoma;s__Nothophoma_prosopidis	0.723324132909445	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Nothophoma prosopidis	False	False	Epicoccum nigrum	99.791	70.0	Epicoccum nigrum	Epicoccum	False	True	False	True	False
ASV_ID_447	1184	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6115764696931992	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium tricinctum	99.22	73.0	Fusarium tricinctum	Fusarium	False	True	False	True	False
ASV_ID_448	1177	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.4956907454282267	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_449	1174	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Minimedusa;s__Minimedusa_polyspora	0.9999995037248747	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa polyspora	False	False	Waitea zeae (Rhizoctonia zeae)	95.402	21.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_450	1174	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.9586205662220377	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Peronosclerospora miscanthi	96.825	9.0	Peronosclerospora miscanthi	Peronosclerospora	False	False	False	False	False
ASV_ID_451	1171	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Parachaetomium;s__Parachaetomium_muelleri	0.8389361823828921	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Parachaetomium	Parachaetomium muelleri	False	False	Fusarium oxysporum	94.759	67.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_452	1170	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.4950463756032758	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_453	1170	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.66619515846388	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Botrytis cinerea	83.991	65.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_454	1169	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_hyalina	0.9999871786239386	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia hyalina	False	False	Waitea zeae (Rhizoctonia zeae)	94.253	22.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_455	1167	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.598288331222896	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Botrytis cinerea	83.191	67.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_456	1166	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6821605275679847	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	82.752	66.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_457	1164	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6974504355639489	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	82.752	66.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_458	1163	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5538724083254519	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_459	1156	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5619996367301597	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium concentricum	98.225	73.0	Fusarium concentricum	Fusarium	False	True	False	True	False
ASV_ID_460	1155	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans	0.9999999989179571	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia pullulans	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_461	1155	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terrea	0.999999999005297	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma terrea	False	False	Fusarium oxysporum	96.175	23.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_462	1151	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.9473868205264159	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	86.577	23.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_463	1151	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6430432237052625	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Botrytis cinerea	83.519	62.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_464	1150	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_nurragi	0.4962759062565097	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium nurragi	False	False	Fusarium tricinctum	99.22	73.0	Fusarium tricinctum	Fusarium	False	True	False	True	True
ASV_ID_465	1149	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6332275402542203	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Trichoderma hamatum	84.083	40.0	Trichoderma hamatum	Trichoderma	False	False	False	False	False
ASV_ID_466	1144	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_sp	0.9104251844400332	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus sp	False	False	Botrytis cinerea	83.296	62.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_467	1138	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.9624562814871818	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Peronosclerospora miscanthi	96.825	9.0	Peronosclerospora miscanthi	Peronosclerospora	False	False	False	False	False
ASV_ID_468	1134	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.49284591137611267	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	87.687	34.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_469	1129	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5672012721750599	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_470	1124	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5923048581882263	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Botrytis cinerea	85.965	57.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_471	1123	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Fusicolla_aquaeductuum	0.9981608321065895	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla aquaeductuum	False	False	Fusarium concentricum	86.68	73.0	Fusarium concentricum	Fusarium	False	False	False	False	False
ASV_ID_472	1122	k__Fungi;p__Chytridiomycota;c__Chytridiomycota_cls_Incertae_sedis;o__Chytridiomycota_ord_Incertae_sedis;f__Chytridiomycota_fam_Incertae_sedis;g__Chytridiomycota_gen_Incertae_sedis;s__Chytridiomycota_sp	0.5496862388393509	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	Chytridiomycota sp	False	False	Waitea zeae (Rhizoctonia zeae)	94.253	22.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_473	1122	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5403707113438173	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	91.589	27.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_474	1121	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6607622454562666	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Botrytis cinerea	93.145	33.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_475	1121	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Trichosporiella;s__Trichosporiella_multisporum	0.998061995414529	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Trichosporiella	Trichosporiella multisporum	False	False	Botrytis cinerea	83.652	67.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_476	1119	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_sp	0.44807573643441895	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium sp	False	False	Fusarium oxysporum	82.957	66.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_477	1118	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans	0.9999999982924805	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia pullulans	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_478	1118	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_pubescens	0.9900657535142882	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma pubescens	False	True	Trichoderma hamatum	99.814	73.0	Trichoderma hamatum	Trichoderma	False	True	False	True	True
ASV_ID_479	1117	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5229707167783464	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	96.175	23.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
